side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,7013.25,7003.0,7033.0,7023.0,7033.0,10.25,19.75,1.9268292682926829,7013.25,7013.25,2026-02-03 02:57:00,2026-02-03 09:38:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-02-02 21:57:00-05:00,2026-02-03 04:38:00-05:00,2026-02-02 21:57:00,2026-02-03 04:38:00,2026-02,2026-02,2026-02-03,2026-02-02,0.0,0.0,493.75
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,49567.25,49492.25,49717.25,49642.25,49717.25,75.0,150.0,2.0,49566.0,49492.0,2026-02-03 05:00:00,2026-02-03 09:56:00,-0.0014929588831052998,-148.0,MYM,tradovate,1m,5,2.5,2026-02-03 00:00:00-05:00,2026-02-03 04:56:00-05:00,2026-02-03 00:00:00,2026-02-03 04:56:00,2026-02,2026-02,2026-02-03,2026-02-02,-74.0,-185.0,375.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,49409.0,49331.25,49767.0,49481.25,49767.0,77.75,358.0,4.604501607717042,49409.0,49483.0,2026-02-04 05:07:00,2026-02-04 08:11:00,0.0014977028476592658,74.0,MYM,tradovate,1m,5,2.5,2026-02-04 00:07:00-05:00,2026-02-04 03:11:00-05:00,2026-02-04 00:07:00,2026-02-04 03:11:00,2026-02,2026-02,2026-02-04,2026-02-03,74.0,185.0,895.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,49409.0,49331.25,49767.0,49481.25,49767.0,77.75,358.0,4.604501607717042,49409.0,49409.0,2026-02-04 05:07:00,2026-02-04 14:02:00,0.0,0.0,MYM,tradovate,1m,5,2.5,2026-02-04 00:07:00-05:00,2026-02-04 09:02:00-05:00,2026-02-04 00:07:00,2026-02-04 09:02:00,2026-02,2026-02,2026-02-04,2026-02-03,0.0,0.0,895.0
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4943.0,4968.453928571428,4808.5,4926.046071428572,4808.5,25.45392857142815,134.5,5.2840566289234925,4942.9,4915.5,2026-02-04 16:11:00,2026-02-04 16:22:00,0.005543304537821814,273.99999999999636,MGC,tradovate,1m,5,50.0,2026-02-04 11:11:00-05:00,2026-02-04 11:22:00-05:00,2026-02-04 11:11:00,2026-02-04 11:22:00,2026-02,2026-02,2026-02-04,2026-02-03,27.399999999999636,1369.9999999999818,6725.0
SHORT,NYAM_CONTINUATION,MSS,PULLBACK_1M,A,25193.75,25399.776785714286,24782.446428571428,24988.223214285714,24782.446428571428,206.02678571428623,411.30357142857247,1.9963596966413868,25193.5,24986.5,2026-02-04 14:59:00,2026-02-04 16:44:00,0.008216405025105677,414.0,NQ,tradovate,1m,5,10.0,2026-02-04 09:59:00-05:00,2026-02-04 11:44:00-05:00,2026-02-04 09:59:00,2026-02-04 11:44:00,2026-02,2026-02,2026-02-04,2026-02-03,207.0,2070.0,4113.035714285725
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4943.0,4968.453928571428,4808.5,4926.046071428572,4808.5,25.45392857142815,134.5,5.2840566289234925,4942.9,4942.9,2026-02-04 16:11:00,2026-02-04 17:12:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-02-04 11:11:00-05:00,2026-02-04 12:12:00-05:00,2026-02-04 11:11:00,2026-02-04 12:12:00,2026-02,2026-02,2026-02-04,2026-02-03,0.0,0.0,6725.0
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4940.3,4963.6849999999995,4808.5,4949.215,4808.5,23.38499999999931,131.80000000000018,5.6360915116529435,4940.3,4915.4,2026-02-05 02:33:00,2026-02-05 02:45:00,0.0050401797461693265,249.00000000000546,MGC,tradovate,1m,5,50.0,2026-02-04 21:33:00-05:00,2026-02-04 21:45:00-05:00,2026-02-04 21:33:00,2026-02-04 21:45:00,2026-02,2026-02,2026-02-04,2026-02-04,24.900000000000546,1245.0000000000273,6590.000000000009
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6890.75,6900.75,6870.75,6880.75,6870.75,10.0,20.0,2.0,6891.25,6900.75,2026-02-05 03:55:00,2026-02-05 04:41:00,-0.00137855976782153,-133.0,MES,tradovate,1m,5,25.0,2026-02-04 22:55:00-05:00,2026-02-04 23:41:00-05:00,2026-02-04 22:55:00,2026-02-04 23:41:00,2026-02,2026-02,2026-02-04,2026-02-04,-9.5,-237.5,500.0
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4940.3,4963.6849999999995,4808.5,4949.215,4808.5,23.38499999999931,131.80000000000018,5.6360915116529435,4940.3,4940.3,2026-02-05 02:33:00,2026-02-05 06:19:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-02-04 21:33:00-05:00,2026-02-05 01:19:00-05:00,2026-02-04 21:33:00,2026-02-05 01:19:00,2026-02,2026-02,2026-02-05,2026-02-04,0.0,0.0,6590.000000000009
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,49562.0,49476.25,49760.0,49626.25,49760.0,85.75,198.0,2.309037900874636,49565.0,49476.25,2026-02-05 08:26:00,2026-02-05 08:50:00,-0.0017905780288509643,-177.5,MYM,tradovate,1m,5,2.5,2026-02-05 03:26:00-05:00,2026-02-05 03:50:00-05:00,2026-02-05 03:26:00,2026-02-05 03:50:00,2026-02,2026-02,2026-02-05,2026-02-04,-88.75,-221.875,495.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4896.75,4933.7646428571425,4710.0,4859.7353571428575,4710.0,37.01464285714246,186.75,5.045300604972989,4896.8,4859.3,2026-02-05 09:30:00,2026-02-05 12:12:00,0.007658062408103294,375.0,MGC,tradovate,1m,5,50.0,2026-02-05 04:30:00-05:00,2026-02-05 07:12:00-05:00,2026-02-05 04:30:00,2026-02-05 07:12:00,2026-02,2026-02,2026-02-05,2026-02-04,37.5,1875.0,9337.5
SHORT,NYAM_CONTINUATION,MSS,PULLBACK_1M,A,25193.75,25399.776785714286,24782.446428571428,24988.223214285714,24782.446428571428,206.02678571428623,411.30357142857247,1.9963596966413868,25193.5,24782.446428571428,2026-02-04 14:59:00,2026-02-05 12:43:00,0.016315858115330206,411.05357142857247,NQ,tradovate,1m,5,10.0,2026-02-04 09:59:00-05:00,2026-02-05 07:43:00-05:00,2026-02-04 09:59:00,2026-02-05 07:43:00,2026-02,2026-02,2026-02-05,2026-02-04,411.05357142857247,4110.535714285725,4113.035714285725
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,6809.75,6830.721428571429,6768.5,6802.778571428571,6768.5,20.971428571428987,41.25,1.9669618528609965,6809.75,6830.721428571429,2026-02-05 15:47:00,2026-02-05 16:20:00,-0.003079617984717453,-293.6000000000058,MES,tradovate,1m,5,25.0,2026-02-05 10:47:00-05:00,2026-02-05 11:20:00-05:00,2026-02-05 10:47:00,2026-02-05 11:20:00,2026-02,2026-02,2026-02-05,2026-02-04,-20.971428571428987,-524.2857142857247,1031.25
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24559.75,24748.55982142857,24235.380357142858,24406.44017857143,24235.380357142858,188.809821428571,324.369642857142,1.7179701797443567,24559.0,24748.55982142857,2026-02-05 15:15:00,2026-02-05 16:27:00,-0.007718548044650442,-758.239285714284,NQ,tradovate,1m,5,10.0,2026-02-05 10:15:00-05:00,2026-02-05 11:27:00-05:00,2026-02-05 10:15:00,2026-02-05 11:27:00,2026-02,2026-02,2026-02-05,2026-02-04,-189.559821428571,-1895.5982142857101,3243.6964285714203
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4896.75,4933.7646428571425,4710.0,4859.7353571428575,4710.0,37.01464285714246,186.75,5.045300604972989,4896.8,4896.8,2026-02-05 09:30:00,2026-02-05 16:43:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-02-05 04:30:00-05:00,2026-02-05 11:43:00-05:00,2026-02-05 04:30:00,2026-02-05 11:43:00,2026-02,2026-02,2026-02-05,2026-02-04,0.0,0.0,9337.5
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6770.5,6790.607142857143,6740.035714285714,6756.892857142857,6740.035714285714,20.107142857143117,30.464285714286234,1.5150976909413918,6770.75,6790.607142857143,2026-02-06 01:20:00,2026-02-06 01:40:00,-0.0029327833485424115,-278.00000000000364,MES,tradovate,1m,5,25.0,2026-02-05 20:20:00-05:00,2026-02-05 20:40:00-05:00,2026-02-05 20:20:00,2026-02-05 20:40:00,2026-02,2026-02,2026-02-05,2026-02-05,-19.857142857143117,-496.4285714285779,761.6071428571558
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,24361.75,24443.913392857143,24197.423214285714,24279.586607142857,24197.423214285714,82.16339285714275,164.3267857142855,2.0,24371.5,24443.913392857143,2026-02-06 01:17:00,2026-02-06 01:40:00,-0.0029712324993185213,-289.653571428571,NQ,tradovate,1m,5,10.0,2026-02-05 20:17:00-05:00,2026-02-05 20:40:00-05:00,2026-02-05 20:17:00,2026-02-05 20:40:00,2026-02,2026-02,2026-02-05,2026-02-05,-72.41339285714275,-724.1339285714275,1643.267857142855
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5061.65,5054.308928571429,5111.8,5068.991071428571,5111.8,7.341071428571013,50.150000000000546,6.8314278764295535,5059.9,5054.308928571429,2026-02-10 05:54:00,2026-02-10 06:20:00,-0.0011049766652643234,-106.23035714284924,MGC,tradovate,1m,5,50.0,2026-02-10 00:54:00-05:00,2026-02-10 01:20:00-05:00,2026-02-10 00:54:00,2026-02-10 01:20:00,2026-02,2026-02,2026-02-10,2026-02-09,-5.591071428571013,-279.55357142855064,2507.5000000000273
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6980.75,6970.75,7000.75,6990.75,7000.75,10.0,20.0,2.0,6981.25,6991.0,2026-02-10 04:35:00,2026-02-10 09:08:00,0.0013965980304386783,68.25,MES,tradovate,1m,5,25.0,2026-02-09 23:35:00-05:00,2026-02-10 04:08:00-05:00,2026-02-09 23:35:00,2026-02-10 04:08:00,2026-02,2026-02,2026-02-10,2026-02-09,9.75,243.75,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,50226.0,50150.25,50375.25,50300.25,50375.25,75.75,149.25,1.9702970297029703,50226.0,50150.25,2026-02-10 03:37:00,2026-02-10 12:45:00,-0.001508183012782216,-75.75,MYM,tradovate,1m,5,2.5,2026-02-09 22:37:00-05:00,2026-02-10 07:45:00-05:00,2026-02-09 22:37:00,2026-02-10 07:45:00,2026-02,2026-02,2026-02-10,2026-02-09,-75.75,-189.375,373.125
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6980.75,6970.75,7000.75,6990.75,7000.75,10.0,20.0,2.0,6981.25,6981.25,2026-02-10 04:35:00,2026-02-10 12:46:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-02-09 23:35:00-05:00,2026-02-10 07:46:00-05:00,2026-02-09 23:35:00,2026-02-10 07:46:00,2026-02,2026-02,2026-02-10,2026-02-09,0.0,0.0,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5075.55,5071.469642857143,5111.8,5079.630357142857,5111.8,4.080357142856883,36.25,8.884026258206255,5075.1,5071.469642857143,2026-02-11 02:00:00,2026-02-11 02:02:00,-0.0007153272138198385,-68.97678571428423,MGC,tradovate,1m,5,50.0,2026-02-10 21:00:00-05:00,2026-02-10 21:02:00-05:00,2026-02-10 21:00:00,2026-02-10 21:02:00,2026-02,2026-02,2026-02-10,2026-02-10,-3.630357142857065,-181.51785714285325,1812.5
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25304.5,25329.5,25058.25,25279.5,25058.25,25.0,246.25,9.85,25304.5,25279.0,2026-02-11 05:30:00,2026-02-11 06:17:00,0.0010077258985555781,51.0,NQ,tradovate,1m,5,10.0,2026-02-11 00:30:00-05:00,2026-02-11 01:17:00-05:00,2026-02-11 00:30:00,2026-02-11 01:17:00,2026-02,2026-02,2026-02-11,2026-02-10,25.5,255.0,2462.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,50394.0,50318.25,50609.0,50468.25,50609.0,75.75,215.0,2.8382838283828384,50394.0,50318.25,2026-02-11 03:03:00,2026-02-11 10:01:00,-0.001503155137516421,-75.75,MYM,tradovate,1m,5,2.5,2026-02-10 22:03:00-05:00,2026-02-11 05:01:00-05:00,2026-02-10 22:03:00,2026-02-11 05:01:00,2026-02,2026-02,2026-02-11,2026-02-10,-75.75,-189.375,537.5
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25304.5,25329.5,25058.25,25279.5,25058.25,25.0,246.25,9.85,25304.5,25304.5,2026-02-11 05:30:00,2026-02-11 13:30:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-11 00:30:00-05:00,2026-02-11 08:30:00-05:00,2026-02-11 00:30:00,2026-02-11 08:30:00,2026-02,2026-02,2026-02-11,2026-02-10,0.0,0.0,2462.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6974.75,6964.75,7011.5,6984.75,7011.5,10.0,36.75,3.675,6974.75,6984.75,2026-02-12 03:30:00,2026-02-12 09:11:00,0.0014337431449156224,70.0,MES,tradovate,1m,5,25.0,2026-02-11 22:30:00-05:00,2026-02-12 04:11:00-05:00,2026-02-11 22:30:00,2026-02-12 04:11:00,2026-02,2026-02,2026-02-12,2026-02-11,10.0,250.0,918.75
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,50336.0,50259.25,50609.0,50409.25,50609.0,76.75,273.0,3.55700325732899,50334.0,50441.0,2026-02-12 04:13:00,2026-02-12 14:33:00,0.0021257996582826344,107.0,MYM,tradovate,1m,5,2.5,2026-02-11 23:13:00-05:00,2026-02-12 09:33:00-05:00,2026-02-11 23:13:00,2026-02-12 09:33:00,2026-02,2026-02,2026-02-12,2026-02-11,107.0,267.5,682.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6974.75,6964.75,7011.5,6984.75,7011.5,10.0,36.75,3.675,6974.75,6974.75,2026-02-12 03:30:00,2026-02-12 14:46:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-02-11 22:30:00-05:00,2026-02-12 09:46:00-05:00,2026-02-11 22:30:00,2026-02-12 09:46:00,2026-02,2026-02,2026-02-12,2026-02-11,0.0,0.0,918.75
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24870.5,24948.175,24715.15,24792.825,24715.15,77.67499999999927,155.34999999999854,2.0,24871.25,24793.0,2026-02-12 20:09:00,2026-02-12 20:46:00,0.003146202945167653,156.5,NQ,tradovate,1m,5,10.0,2026-02-12 15:09:00-05:00,2026-02-12 15:46:00-05:00,2026-02-12 15:09:00,2026-02-12 15:46:00,2026-02,2026-02,2026-02-12,2026-02-11,78.25,782.5,1553.4999999999854
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24870.5,24948.175,24715.15,24792.825,24715.15,77.67499999999927,155.34999999999854,2.0,24871.25,24715.15,2026-02-12 20:09:00,2026-02-13 00:48:00,0.006276323063778455,312.1999999999971,NQ,tradovate,1m,5,10.0,2026-02-12 15:09:00-05:00,2026-02-12 19:48:00-05:00,2026-02-12 15:09:00,2026-02-12 19:48:00,2026-02,2026-02,2026-02-12,2026-02-12,156.09999999999854,1560.9999999999854,1553.4999999999854
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,24797.5,24834.60714285714,24730.25,24770.39285714286,24730.25,37.1071428571413,67.25,1.8123195380174004,24798.75,24753.75,2026-02-13 02:47:00,2026-02-13 03:55:00,0.001814607591108408,90.0,NQ,tradovate,1m,5,10.0,2026-02-12 21:47:00-05:00,2026-02-12 22:55:00-05:00,2026-02-12 21:47:00,2026-02-12 22:55:00,2026-02,2026-02,2026-02-12,2026-02-12,45.0,450.0,672.5
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,24797.5,24834.60714285714,24730.25,24770.39285714286,24730.25,37.1071428571413,67.25,1.8123195380174004,24798.75,24798.75,2026-02-13 02:47:00,2026-02-13 04:17:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-12 21:47:00-05:00,2026-02-12 23:17:00-05:00,2026-02-12 21:47:00,2026-02-12 23:17:00,2026-02,2026-02,2026-02-12,2026-02-12,0.0,0.0,672.5
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6854.25,6864.25,6834.25,6844.25,6834.25,10.0,20.0,2.0,6854.25,6843.75,2026-02-13 01:56:00,2026-02-13 05:16:00,0.0015318962687383975,73.5,MES,tradovate,1m,5,25.0,2026-02-12 20:56:00-05:00,2026-02-13 00:16:00-05:00,2026-02-12 20:56:00,2026-02-13 00:16:00,2026-02,2026-02,2026-02-13,2026-02-12,10.5,262.5,500.0
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6854.25,6864.25,6834.25,6844.25,6834.25,10.0,20.0,2.0,6854.25,6834.25,2026-02-13 01:56:00,2026-02-13 06:25:00,0.0029178976547397095,140.0,MES,tradovate,1m,5,25.0,2026-02-12 20:56:00-05:00,2026-02-13 01:25:00-05:00,2026-02-12 20:56:00,2026-02-13 01:25:00,2026-02,2026-02,2026-02-13,2026-02-12,20.0,500.0,500.0
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6858.25,6879.16875,6809.25,6837.33125,6809.25,20.918749999999818,49.0,2.3423961756797333,6858.75,6837.0,2026-02-13 20:00:00,2026-02-13 20:35:00,0.0031711317659923743,152.25,MES,tradovate,1m,5,25.0,2026-02-13 15:00:00-05:00,2026-02-13 15:35:00-05:00,2026-02-13 15:00:00,2026-02-13 15:35:00,2026-02,2026-02,2026-02-13,2026-02-12,21.75,543.75,1225.0
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,5018.3,5006.692142857142,5079.0,5028.207857142857,5079.0,11.607857142857938,60.69999999999982,5.229216663589559,5018.5,5030.5,2026-02-16 07:27:00,2026-02-16 08:03:00,0.002391152734880997,120.0,MGC,tradovate,1m,5,50.0,2026-02-16 02:27:00-05:00,2026-02-16 03:03:00-05:00,2026-02-16 02:27:00,2026-02-16 03:03:00,2026-02,2026-02,2026-02-16,2026-02-15,12.0,600.0,3034.999999999991
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,49675.0,49597.25,49822.25,49747.25,49822.25,77.75,147.25,1.8938906752411575,49671.0,49751.0,2026-02-16 01:58:00,2026-02-16 08:19:00,0.0016105977330835852,80.0,MYM,tradovate,1m,5,2.5,2026-02-15 20:58:00-05:00,2026-02-16 03:19:00-05:00,2026-02-15 20:58:00,2026-02-16 03:19:00,2026-02,2026-02,2026-02-16,2026-02-15,80.0,200.0,368.125
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6858.25,6879.16875,6809.25,6837.33125,6809.25,20.918749999999818,49.0,2.3423961756797333,6858.75,6879.16875,2026-02-13 20:00:00,2026-02-16 08:47:00,-0.0029770366320394093,-142.93124999999873,MES,tradovate,1m,5,25.0,2026-02-13 15:00:00-05:00,2026-02-16 03:47:00-05:00,2026-02-13 15:00:00,2026-02-16 03:47:00,2026-02,2026-02,2026-02-16,2026-02-15,-20.418749999999818,-510.46874999999545,1225.0
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,5018.3,5006.692142857142,5079.0,5028.207857142857,5079.0,11.607857142857938,60.69999999999982,5.229216663589559,5018.5,5018.5,2026-02-16 07:27:00,2026-02-16 12:14:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-02-16 02:27:00-05:00,2026-02-16 07:14:00-05:00,2026-02-16 02:27:00,2026-02-16 07:14:00,2026-02,2026-02,2026-02-16,2026-02-15,0.0,0.0,3034.999999999991
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,49675.0,49597.25,49822.25,49747.25,49822.25,77.75,147.25,1.8938906752411575,49671.0,49671.0,2026-02-16 01:58:00,2026-02-16 14:36:00,0.0,0.0,MYM,tradovate,1m,5,2.5,2026-02-15 20:58:00-05:00,2026-02-16 09:36:00-05:00,2026-02-15 20:58:00,2026-02-16 09:36:00,2026-02,2026-02,2026-02-16,2026-02-15,0.0,0.0,368.125
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,6843.5,6853.5,6813.5,6833.5,6813.5,10.0,30.0,3.0,6843.75,6853.5,2026-02-16 16:00:00,2026-02-16 16:10:00,-0.0014246575342464762,-136.5,MES,tradovate,1m,5,25.0,2026-02-16 11:00:00-05:00,2026-02-16 11:10:00-05:00,2026-02-16 11:00:00,2026-02-16 11:10:00,2026-02,2026-02,2026-02-16,2026-02-15,-9.75,-243.75,750.0
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24700.75,24801.04910714286,24526.401785714283,24617.95089285714,24526.401785714283,100.2991071428587,174.3482142857174,1.7382828147950369,24699.5,24801.04910714286,2026-02-16 15:32:00,2026-02-16 23:33:00,-0.004111383110704914,-406.1964285714348,NQ,tradovate,1m,5,10.0,2026-02-16 10:32:00-05:00,2026-02-16 18:33:00-05:00,2026-02-16 10:32:00,2026-02-16 18:33:00,2026-02,2026-02,2026-02-16,2026-02-16,-101.5491071428587,-1015.491071428587,1743.482142857174
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4926.55,4937.261071428572,4854.9,4915.838928571428,4854.9,10.711071428571813,71.65000000000055,6.689340135373756,4927.3,4937.261071428572,2026-02-17 07:10:00,2026-02-17 07:38:00,-0.002021608472910552,-199.22142857143626,MGC,tradovate,1m,5,50.0,2026-02-17 02:10:00-05:00,2026-02-17 02:38:00-05:00,2026-02-17 02:10:00,2026-02-17 02:38:00,2026-02,2026-02,2026-02-17,2026-02-16,-9.961071428571813,-498.05357142859066,3582.5000000000273
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24609.25,24659.840178571427,24532.069642857146,24574.659821428573,24532.069642857146,50.590178571426804,77.18035714285361,1.5255996187853913,24610.0,24659.840178571427,2026-02-17 03:06:00,2026-02-17 07:55:00,-0.0020252002670226865,-199.36071428570722,NQ,tradovate,1m,5,10.0,2026-02-16 22:06:00-05:00,2026-02-17 02:55:00-05:00,2026-02-16 22:06:00,2026-02-17 02:55:00,2026-02,2026-02,2026-02-17,2026-02-16,-49.840178571426804,-498.40178571426804,771.8035714285361
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4937.75,4949.230714285714,4854.9,4926.269285714286,4854.9,11.480714285714384,82.85000000000036,7.216449947116252,4939.9,4949.230714285714,2026-02-17 09:18:00,2026-02-17 09:53:00,-0.0018888467956263977,-186.61428571429497,MGC,tradovate,1m,5,50.0,2026-02-17 04:18:00-05:00,2026-02-17 04:53:00-05:00,2026-02-17 04:18:00,2026-02-17 04:53:00,2026-02,2026-02,2026-02-17,2026-02-16,-9.330714285714748,-466.5357142857374,4142.500000000018
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49663.0,49749.75,49403.0,49599.75,49403.0,86.75,260.0,2.9971181556195967,49660.0,49569.0,2026-02-19 09:27:00,2026-02-19 10:07:00,0.0018324607329842646,91.0,MYM,tradovate,1m,5,2.5,2026-02-19 04:27:00-05:00,2026-02-19 05:07:00-05:00,2026-02-19 04:27:00,2026-02-19 05:07:00,2026-02,2026-02,2026-02-19,2026-02-18,91.0,227.5,650.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6881.25,6891.25,6856.75,6871.25,6856.75,10.0,24.5,2.45,6881.5,6870.5,2026-02-19 09:44:00,2026-02-19 10:12:00,0.001598488701591183,77.0,MES,tradovate,1m,5,25.0,2026-02-19 04:44:00-05:00,2026-02-19 05:12:00-05:00,2026-02-19 04:44:00,2026-02-19 05:12:00,2026-02,2026-02,2026-02-19,2026-02-18,11.0,275.0,612.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6881.25,6891.25,6856.75,6871.25,6856.75,10.0,24.5,2.45,6881.5,6881.5,2026-02-19 09:44:00,2026-02-19 12:25:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-02-19 04:44:00-05:00,2026-02-19 07:25:00-05:00,2026-02-19 04:44:00,2026-02-19 07:25:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,612.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49663.0,49749.75,49403.0,49599.75,49403.0,86.75,260.0,2.9971181556195967,49660.0,49660.0,2026-02-19 09:27:00,2026-02-19 15:35:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-02-19 04:27:00-05:00,2026-02-19 10:35:00-05:00,2026-02-19 04:27:00,2026-02-19 10:35:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,650.0
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,6864.75,6874.75,6844.75,6854.75,6844.75,10.0,20.0,2.0,6865.0,6852.5,2026-02-19 19:30:00,2026-02-19 19:40:00,0.0018208302986161273,87.5,MES,tradovate,1m,5,25.0,2026-02-19 14:30:00-05:00,2026-02-19 14:40:00-05:00,2026-02-19 14:30:00,2026-02-19 14:40:00,2026-02,2026-02,2026-02-19,2026-02-18,12.5,312.5,500.0
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24808.75,24852.625,24721.0,24764.875,24721.0,43.875,87.75,2.0,24808.75,24760.5,2026-02-19 19:30:00,2026-02-19 19:40:00,0.0019448783191414742,96.5,NQ,tradovate,1m,5,10.0,2026-02-19 14:30:00-05:00,2026-02-19 14:40:00-05:00,2026-02-19 14:30:00,2026-02-19 14:40:00,2026-02,2026-02,2026-02-19,2026-02-18,48.25,482.5,877.5
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24808.75,24852.625,24721.0,24764.875,24721.0,43.875,87.75,2.0,24808.75,24808.75,2026-02-19 19:30:00,2026-02-19 20:02:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-19 14:30:00-05:00,2026-02-19 15:02:00-05:00,2026-02-19 14:30:00,2026-02-19 15:02:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,877.5
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,6864.75,6874.75,6844.75,6854.75,6844.75,10.0,20.0,2.0,6865.0,6874.75,2026-02-19 19:30:00,2026-02-19 20:55:00,-0.0014202476329205904,-68.25,MES,tradovate,1m,5,25.0,2026-02-19 14:30:00-05:00,2026-02-19 15:55:00-05:00,2026-02-19 14:30:00,2026-02-19 15:55:00,2026-02,2026-02,2026-02-19,2026-02-18,-9.75,-243.75,500.0
