side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic,entry_in_apex_hours,exit_in_apex_hours,apex_hours_ok,forced_flat_before_close_ok
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4828.95,4845.047142857144,4504.4,4812.852857142856,4504.4,16.097142857143808,324.5500000000002,20.161963081290974,4829.3,4659.3,2026-03-19 06:18:00,2026-03-19 20:51:00,0.035201789079162604,1700.0,MGC,tradovate,1m,5,50.0,2026-03-19 02:18:00-04:00,2026-03-19 16:51:00-04:00,2026-03-19 02:18:00,2026-03-19 16:51:00,2026-03,2026-03,2026-03-19,2026-03-18,170.0,8500.0,16227.50000000001,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24270.75,24311.87767857143,24188.494642857142,24229.62232142857,24188.494642857142,41.12767857142899,82.25535714285797,2.0,24283.0,24237.0,2026-03-20 14:39:00,2026-03-20 14:55:00,0.0018943293662232463,92.0,NQ,tradovate,1m,5,10.0,2026-03-20 10:39:00-04:00,2026-03-20 10:55:00-04:00,2026-03-20 10:39:00,2026-03-20 10:55:00,2026-03,2026-03,2026-03-20,2026-03-19,46.0,460.0,822.5535714285797,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24270.75,24311.87767857143,24188.494642857142,24229.62232142857,24188.494642857142,41.12767857142899,82.25535714285797,2.0,24283.0,24311.87767857143,2026-03-20 14:39:00,2026-03-20 15:00:00,-0.0011892137944828907,-57.755357142857974,NQ,tradovate,1m,5,10.0,2026-03-20 10:39:00-04:00,2026-03-20 11:00:00-04:00,2026-03-20 10:39:00,2026-03-20 11:00:00,2026-03,2026-03,2026-03-20,2026-03-19,-28.877678571428987,-288.7767857142899,822.5535714285797,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4564.65,4588.435357142857,4504.4,4540.864642857142,4504.4,23.78535714285772,60.25,2.5330710671330787,4564.5,4588.435357142857,2026-03-20 14:48:00,2026-03-20 16:13:00,-0.005243807020014701,-526.5778571428618,MGC,tradovate,1m,5,50.0,2026-03-20 10:48:00-04:00,2026-03-20 12:13:00-04:00,2026-03-20 10:48:00,2026-03-20 12:13:00,2026-03,2026-03,2026-03-20,2026-03-19,-23.935357142857356,-1196.7678571428678,3012.5,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24192.0,24236.5,24161.5,24186.5,24161.5,44.5,30.5,0.6853932584269663,24191.5,24161.5,2026-03-20 18:09:00,2026-03-20 18:20:00,0.0012401049955562682,120.0,NQ,tradovate,1m,5,10.0,2026-03-20 14:09:00-04:00,2026-03-20 14:20:00-04:00,2026-03-20 14:09:00,2026-03-20 14:20:00,2026-03,2026-03,2026-03-20,2026-03-19,30.0,300.0,305.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,45721.0,45816.75,45453.0,45666.75,45453.0,95.75,268.0,2.7989556135770237,45721.0,45617.0,2026-03-23 06:04:00,2026-03-23 06:43:00,0.0022746659084447174,104.0,MYM,tradovate,1m,5,2.5,2026-03-23 02:04:00-04:00,2026-03-23 02:43:00-04:00,2026-03-23 02:04:00,2026-03-23 02:43:00,2026-03,2026-03,2026-03-23,2026-03-22,104.0,260.0,670.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6523.75,6539.75,6482.75,6519.75,6482.75,16.0,41.0,2.5625,6523.5,6507.0,2026-03-23 06:13:00,2026-03-23 06:45:00,0.002529317084387195,132.0,MES,tradovate,1m,5,25.0,2026-03-23 02:13:00-04:00,2026-03-23 02:45:00-04:00,2026-03-23 02:13:00,2026-03-23 02:45:00,2026-03,2026-03,2026-03-23,2026-03-22,16.5,412.5,1025.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23855.5,23917.533035714285,23731.43392857143,23793.466964285715,23731.43392857143,62.03303571428478,124.06607142856956,2.0,23856.25,23793.0,2026-03-23 07:21:00,2026-03-23 07:25:00,0.002651296829971228,126.5,NQ,tradovate,1m,5,10.0,2026-03-23 03:21:00-04:00,2026-03-23 03:25:00-04:00,2026-03-23 03:21:00,2026-03-23 03:25:00,2026-03,2026-03,2026-03-23,2026-03-22,63.25,632.5,1240.6607142856956,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23855.5,23917.533035714285,23731.43392857143,23793.466964285715,23731.43392857143,62.03303571428478,124.06607142856956,2.0,23856.25,23917.533035714285,2026-03-23 07:21:00,2026-03-23 08:14:00,-0.0025688461394512974,-122.56607142856956,NQ,tradovate,1m,5,10.0,2026-03-23 03:21:00-04:00,2026-03-23 04:14:00-04:00,2026-03-23 03:21:00,2026-03-23 04:14:00,2026-03,2026-03,2026-03-23,2026-03-22,-61.28303571428478,-612.8303571428478,1240.6607142856956,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6523.75,6539.75,6482.75,6519.75,6482.75,16.0,41.0,2.5625,6523.5,6523.5,2026-03-23 06:13:00,2026-03-23 08:47:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-23 02:13:00-04:00,2026-03-23 04:47:00-04:00,2026-03-23 02:13:00,2026-03-23 04:47:00,2026-03,2026-03,2026-03-23,2026-03-22,0.0,0.0,1025.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,45721.0,45816.75,45453.0,45666.75,45453.0,95.75,268.0,2.7989556135770237,45721.0,45721.0,2026-03-23 06:04:00,2026-03-23 09:22:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-23 02:04:00-04:00,2026-03-23 05:22:00-04:00,2026-03-23 02:04:00,2026-03-23 05:22:00,2026-03,2026-03,2026-03-23,2026-03-22,0.0,0.0,670.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6612.25,6622.815178571429,6534.25,6601.684821428571,6534.25,10.565178571428987,78.0,7.382743175863818,6612.5,6601.5,2026-03-26 07:07:00,2026-03-26 08:30:00,0.0016635160680529282,88.0,MES,tradovate,1m,5,25.0,2026-03-26 03:07:00-04:00,2026-03-26 04:30:00-04:00,2026-03-26 03:07:00,2026-03-26 04:30:00,2026-03,2026-03,2026-03-26,2026-03-25,11.0,275.0,1950.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4424.25,4441.440714285714,4369.4,4407.059285714286,4369.4,17.19071428571442,54.850000000000364,3.190676029417871,4424.7,4441.440714285714,2026-03-26 08:30:00,2026-03-26 10:26:00,-0.003783468774315679,-368.29571428572126,MGC,tradovate,1m,5,50.0,2026-03-26 04:30:00-04:00,2026-03-26 06:26:00-04:00,2026-03-26 04:30:00,2026-03-26 06:26:00,2026-03,2026-03,2026-03-26,2026-03-25,-16.740714285714603,-837.0357142857301,2742.500000000018,True,True,True,True
SHORT,LONDON_CONTINUATION,MSS,PULLBACK_1M,A,24192.75,24290.657142857144,23806.0,24094.842857142856,23806.0,97.90714285714421,386.75,3.9501714452468994,24193.0,24091.5,2026-03-26 08:30:00,2026-03-26 12:02:00,0.004195428429711101,203.0,NQ,tradovate,1m,5,10.0,2026-03-26 04:30:00-04:00,2026-03-26 08:02:00-04:00,2026-03-26 04:30:00,2026-03-26 08:02:00,2026-03,2026-03,2026-03-26,2026-03-25,101.5,1015.0,3867.5,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6612.25,6622.815178571429,6534.25,6601.684821428571,6534.25,10.565178571428987,78.0,7.382743175863818,6612.5,6612.5,2026-03-26 07:07:00,2026-03-26 13:47:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-26 03:07:00-04:00,2026-03-26 09:47:00-04:00,2026-03-26 03:07:00,2026-03-26 09:47:00,2026-03,2026-03,2026-03-26,2026-03-25,0.0,0.0,1950.0,True,True,True,True
SHORT,LONDON_CONTINUATION,MSS,PULLBACK_1M,A,24192.75,24290.657142857144,23806.0,24094.842857142856,23806.0,97.90714285714421,386.75,3.9501714452468994,24193.0,24193.0,2026-03-26 08:30:00,2026-03-26 13:47:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-26 04:30:00-04:00,2026-03-26 09:47:00-04:00,2026-03-26 04:30:00,2026-03-26 09:47:00,2026-03,2026-03,2026-03-26,2026-03-25,0.0,0.0,3867.5,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24170.5,24248.848214285714,23806.0,24092.151785714286,23806.0,78.34821428571377,364.5,4.652307692307724,24171.25,24081.5,2026-03-26 14:30:00,2026-03-26 14:54:00,0.0037130888969333364,179.5,NQ,tradovate,1m,5,10.0,2026-03-26 10:30:00-04:00,2026-03-26 10:54:00-04:00,2026-03-26 10:30:00,2026-03-26 10:54:00,2026-03,2026-03,2026-03-26,2026-03-25,89.75,897.5,3645.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,46233.75,46308.75,46083.75,46158.75,46083.75,75.0,150.0,2.0,46233.0,46308.75,2026-03-26 18:00:00,2026-03-26 18:31:00,-0.0016384400752709194,-151.5,MYM,tradovate,1m,5,2.5,2026-03-26 14:00:00-04:00,2026-03-26 14:31:00-04:00,2026-03-26 14:00:00,2026-03-26 14:31:00,2026-03,2026-03,2026-03-26,2026-03-25,-75.75,-189.375,375.0,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24170.5,24248.848214285714,23806.0,24092.151785714286,23806.0,78.34821428571377,364.5,4.652307692307724,24171.25,23806.0,2026-03-26 14:30:00,2026-03-26 19:45:00,0.01511092723793761,730.5,NQ,tradovate,1m,5,10.0,2026-03-26 10:30:00-04:00,2026-03-26 15:45:00-04:00,2026-03-26 10:30:00,2026-03-26 15:45:00,2026-03,2026-03,2026-03-26,2026-03-25,365.25,3652.5,3645.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6538.25,6558.494642857143,6497.760714285714,6518.005357142857,6497.760714285714,20.244642857142935,40.48928571428587,2.0,6538.25,6558.494642857143,2026-03-26 18:00:00,2026-03-26 20:11:00,-0.0030963396714935865,-303.669642857144,MES,tradovate,1m,5,25.0,2026-03-26 14:00:00-04:00,2026-03-26 16:11:00-04:00,2026-03-26 14:00:00,2026-03-26 16:11:00,2026-03,2026-03,2026-03-26,2026-03-25,-20.244642857142935,-506.1160714285734,1012.2321428571468,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23903.25,23930.0,23440.0,23880.0,23440.0,26.75,463.25,17.317757009345794,23903.5,23875.0,2026-03-27 06:49:00,2026-03-27 07:24:00,0.0011922940155207895,57.0,NQ,tradovate,1m,5,10.0,2026-03-27 02:49:00-04:00,2026-03-27 03:24:00-04:00,2026-03-27 02:49:00,2026-03-27 03:24:00,2026-03,2026-03,2026-03-27,2026-03-26,28.5,285.0,4632.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6554.0,6564.0,6451.0,6544.0,6451.0,10.0,103.0,10.3,6554.25,6543.75,2026-03-27 06:49:00,2026-03-27 07:29:00,0.001602013960407378,84.0,MES,tradovate,1m,5,25.0,2026-03-27 02:49:00-04:00,2026-03-27 03:29:00-04:00,2026-03-27 02:49:00,2026-03-27 03:29:00,2026-03,2026-03,2026-03-27,2026-03-26,10.5,262.5,2575.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46407.0,46482.75,45684.0,46332.75,45684.0,75.75,723.0,9.544554455445544,46412.0,46336.0,2026-03-27 06:49:00,2026-03-27 07:29:00,0.0016375075411531048,76.0,MYM,tradovate,1m,5,2.5,2026-03-27 02:49:00-04:00,2026-03-27 03:29:00-04:00,2026-03-27 02:49:00,2026-03-27 03:29:00,2026-03,2026-03,2026-03-27,2026-03-26,76.0,190.0,1807.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4427.7,4435.905714285715,4348.4,4421.194285714286,4348.4,8.205714285714748,79.30000000000018,9.663997214484157,4426.7,4418.2,2026-03-27 08:54:00,2026-03-27 09:10:00,0.0019201662638083095,93.5,MGC,tradovate,1m,5,50.0,2026-03-27 04:54:00-04:00,2026-03-27 05:10:00-04:00,2026-03-27 04:54:00,2026-03-27 05:10:00,2026-03,2026-03,2026-03-27,2026-03-26,8.5,425.0,3965.000000000009,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4427.7,4435.905714285715,4348.4,4421.194285714286,4348.4,8.205714285714748,79.30000000000018,9.663997214484157,4426.7,4426.7,2026-03-27 08:54:00,2026-03-27 12:16:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-03-27 04:54:00-04:00,2026-03-27 08:16:00-04:00,2026-03-27 04:54:00,2026-03-27 08:16:00,2026-03,2026-03,2026-03-27,2026-03-26,0.0,0.0,3965.000000000009,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46407.0,46482.75,45684.0,46332.75,45684.0,75.75,723.0,9.544554455445544,46412.0,45684.0,2026-03-27 06:49:00,2026-03-27 16:11:00,0.015685598552098612,728.0,MYM,tradovate,1m,5,2.5,2026-03-27 02:49:00-04:00,2026-03-27 12:11:00-04:00,2026-03-27 02:49:00,2026-03-27 12:11:00,2026-03,2026-03,2026-03-27,2026-03-26,728.0,1820.0,1807.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6554.0,6564.0,6451.0,6544.0,6451.0,10.0,103.0,10.3,6554.25,6451.0,2026-03-27 06:49:00,2026-03-27 16:37:00,0.01575313727733918,722.75,MES,tradovate,1m,5,25.0,2026-03-27 02:49:00-04:00,2026-03-27 12:37:00-04:00,2026-03-27 02:49:00,2026-03-27 12:37:00,2026-03,2026-03,2026-03-27,2026-03-26,103.25,2581.25,2575.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23903.25,23930.0,23440.0,23880.0,23440.0,26.75,463.25,17.317757009345794,23903.5,23440.0,2026-03-27 06:49:00,2026-03-27 17:17:00,0.019390465831363612,927.0,NQ,tradovate,1m,5,10.0,2026-03-27 02:49:00-04:00,2026-03-27 13:17:00-04:00,2026-03-27 02:49:00,2026-03-27 13:17:00,2026-03,2026-03,2026-03-27,2026-03-26,463.5,4635.0,4632.5,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,23361.75,23386.75,23311.75,23336.75,23311.75,25.0,50.0,2.0,23365.75,23386.75,2026-03-27 18:23:00,2026-03-27 18:43:00,-0.0008987513775504663,-84.0,NQ,tradovate,1m,5,10.0,2026-03-27 14:23:00-04:00,2026-03-27 14:43:00-04:00,2026-03-27 14:23:00,2026-03-27 14:43:00,2026-03,2026-03,2026-03-27,2026-03-26,-21.0,-210.0,500.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,45513.0,45615.75,45390.75,45465.75,45390.75,102.75,122.25,1.1897810218978102,45515.0,45390.75,2026-03-27 18:45:00,2026-03-27 19:40:00,0.0027298692738657593,248.5,MYM,tradovate,1m,5,2.5,2026-03-27 14:45:00-04:00,2026-03-27 15:40:00-04:00,2026-03-27 14:45:00,2026-03-27 15:40:00,2026-03,2026-03,2026-03-27,2026-03-26,124.25,310.625,305.625,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6421.5,6436.30625,6391.887500000001,6406.69375,6391.887500000001,14.806249999999636,29.612499999999272,2.0,6422.0,6402.5,2026-03-27 18:54:00,2026-03-27 19:46:00,0.0030364372469635637,156.0,MES,tradovate,1m,5,25.0,2026-03-27 14:54:00-04:00,2026-03-27 15:46:00-04:00,2026-03-27 14:54:00,2026-03-27 15:46:00,2026-03,2026-03,2026-03-27,2026-03-26,19.5,487.5,740.3124999999818,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,23336.5,23399.26339285714,23220.723214285717,23280.23660714286,23220.723214285717,62.7633928571413,115.7767857142826,1.8446546696066537,23335.75,23262.75,2026-03-27 18:54:00,2026-03-27 20:18:00,0.0031282474315160735,146.0,NQ,tradovate,1m,5,10.0,2026-03-27 14:54:00-04:00,2026-03-27 16:18:00-04:00,2026-03-27 14:54:00,2026-03-27 16:18:00,2026-03,2026-03,2026-03-27,2026-03-26,73.0,730.0,1157.767857142826,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6421.5,6436.30625,6391.887500000001,6406.69375,6391.887500000001,14.806249999999636,29.612499999999272,2.0,6422.0,6391.887500000001,2026-03-27 18:54:00,2026-03-27 20:20:00,0.004688959825599359,210.7874999999949,MES,tradovate,1m,5,25.0,2026-03-27 14:54:00-04:00,2026-03-27 16:20:00-04:00,2026-03-27 14:54:00,2026-03-27 16:20:00,2026-03,2026-03,2026-03-27,2026-03-26,30.112499999999272,752.8124999999818,740.3124999999818,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,23336.5,23399.26339285714,23220.723214285717,23280.23660714286,23220.723214285717,62.7633928571413,115.7767857142826,1.8446546696066537,23335.75,23262.75,2026-03-27 18:54:00,2026-03-27 20:51:00,0.0031282474315160735,146.0,NQ,tradovate,1m,5,10.0,2026-03-27 14:54:00-04:00,2026-03-27 16:51:00-04:00,2026-03-27 14:54:00,2026-03-27 16:51:00,2026-03,2026-03,2026-03-27,2026-03-26,73.0,730.0,1157.767857142826,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,23154.75,23195.46875,22961.5,23114.03125,22961.5,40.71875,193.25,4.745970836531082,23157.75,23113.0,2026-03-30 18:29:00,2026-03-30 19:01:00,0.0019323984411265815,89.5,NQ,tradovate,1m,5,10.0,2026-03-30 14:29:00-04:00,2026-03-30 15:01:00-04:00,2026-03-30 14:29:00,2026-03-30 15:01:00,2026-03,2026-03,2026-03-30,2026-03-29,44.75,447.5,1932.5,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6389.75,6400.002678571429,6352.0,6379.497321428571,6352.0,10.252678571428987,37.75,3.6819646433857254,6390.25,6379.25,2026-03-30 18:30:00,2026-03-30 19:06:00,0.001721372403270638,88.0,MES,tradovate,1m,5,25.0,2026-03-30 14:30:00-04:00,2026-03-30 15:06:00-04:00,2026-03-30 14:30:00,2026-03-30 15:06:00,2026-03,2026-03,2026-03-30,2026-03-29,11.0,275.0,943.75,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6389.75,6400.002678571429,6352.0,6379.497321428571,6352.0,10.252678571428987,37.75,3.6819646433857254,6390.25,6390.25,2026-03-30 18:30:00,2026-03-30 19:55:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-30 14:30:00-04:00,2026-03-30 15:55:00-04:00,2026-03-30 14:30:00,2026-03-30 15:55:00,2026-03,2026-03,2026-03-30,2026-03-29,0.0,0.0,943.75,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,23154.75,23195.46875,22961.5,23114.03125,22961.5,40.71875,193.25,4.745970836531082,23157.75,23157.75,2026-03-30 18:29:00,2026-03-30 19:55:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-30 14:29:00-04:00,2026-03-30 15:55:00-04:00,2026-03-30 14:29:00,2026-03-30 15:55:00,2026-03,2026-03,2026-03-30,2026-03-29,0.0,0.0,1932.5,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4762.8,4751.151785714285,4824.4,4767.948214285715,4824.4,11.648214285714857,61.599999999999454,5.288364249578108,4761.7,4751.151785714285,2026-04-01 08:26:00,2026-04-01 09:06:00,-0.002215220254470962,-221.51250000000437,MGC,tradovate,1m,5,50.0,2026-04-01 04:26:00-04:00,2026-04-01 05:06:00-04:00,2026-04-01 04:26:00,2026-04-01 05:06:00,2026-04,2026-04,2026-04-01,2026-03-31,-10.548214285714494,-527.4107142857247,3079.9999999999727,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,23802.75,23827.75,23666.0,23777.75,23666.0,25.0,136.75,5.47,23804.0,23775.0,2026-04-02 04:41:00,2026-04-02 05:46:00,0.0012182826415728654,58.0,NQ,tradovate,1m,5,10.0,2026-04-02 00:41:00-04:00,2026-04-02 01:46:00-04:00,2026-04-02 00:41:00,2026-04-02 01:46:00,2026-04,2026-04,2026-04-02,2026-04-01,29.0,290.0,1367.5,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6535.25,6547.0,6503.5,6527.0,6503.5,11.75,31.75,2.702127659574468,6535.25,6524.0,2026-04-02 04:06:00,2026-04-02 05:49:00,0.0017214337630542254,90.0,MES,tradovate,1m,5,25.0,2026-04-02 00:06:00-04:00,2026-04-02 01:49:00-04:00,2026-04-02 00:06:00,2026-04-02 01:49:00,2026-04,2026-04,2026-04-02,2026-04-01,11.25,281.25,793.75,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,23802.75,23827.75,23666.0,23777.75,23666.0,25.0,136.75,5.47,23804.0,23804.0,2026-04-02 04:41:00,2026-04-02 06:41:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-04-02 00:41:00-04:00,2026-04-02 02:41:00-04:00,2026-04-02 00:41:00,2026-04-02 02:41:00,2026-04,2026-04,2026-04-02,2026-04-01,0.0,0.0,1367.5,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6535.25,6547.0,6503.5,6527.0,6503.5,11.75,31.75,2.702127659574468,6535.25,6547.0,2026-04-02 04:06:00,2026-04-02 07:57:00,-0.001797941930301139,-82.25,MES,tradovate,1m,5,25.0,2026-04-02 00:06:00-04:00,2026-04-02 03:57:00-04:00,2026-04-02 00:06:00,2026-04-02 03:57:00,2026-04,2026-04,2026-04-02,2026-04-01,-11.75,-293.75,793.75,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,24255.75,24213.470535714285,24452.25,24298.029464285715,24452.25,42.27946428571522,196.5,4.647646400439151,24256.25,24213.470535714285,2026-04-06 06:51:00,2026-04-06 07:10:00,-0.0017636470718150887,-171.11785714286088,NQ,tradovate,1m,5,10.0,2026-04-06 02:51:00-04:00,2026-04-06 03:10:00-04:00,2026-04-06 02:51:00,2026-04-06 03:10:00,2026-04,2026-04,2026-04-06,2026-04-05,-42.77946428571522,-427.7946428571522,1965.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6624.5,6613.5455357142855,6662.5,6635.4544642857145,6662.5,10.954464285714494,38.0,3.4689053712608358,6622.0,6632.5,2026-04-06 07:17:00,2026-04-06 07:51:00,0.001585623678646897,84.0,MES,tradovate,1m,5,25.0,2026-04-06 03:17:00-04:00,2026-04-06 03:51:00-04:00,2026-04-06 03:17:00,2026-04-06 03:51:00,2026-04,2026-04,2026-04-06,2026-04-05,10.5,262.5,950.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4683.15,4668.340714285714,4733.3,4697.959285714285,4733.3,14.80928571428558,50.150000000000546,3.3863888486953844,4682.9,4702.2,2026-04-06 06:07:00,2026-04-06 07:51:00,0.004121377778726787,193.00000000000182,MGC,tradovate,1m,5,50.0,2026-04-06 02:07:00-04:00,2026-04-06 03:51:00-04:00,2026-04-06 02:07:00,2026-04-06 03:51:00,2026-04,2026-04,2026-04-06,2026-04-05,19.300000000000182,965.0000000000091,2507.5000000000273,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6624.5,6613.5455357142855,6662.5,6635.4544642857145,6662.5,10.954464285714494,38.0,3.4689053712608358,6622.0,6622.0,2026-04-06 07:17:00,2026-04-06 10:46:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-04-06 03:17:00-04:00,2026-04-06 06:46:00-04:00,2026-04-06 03:17:00,2026-04-06 06:46:00,2026-04,2026-04,2026-04-06,2026-04-05,0.0,0.0,950.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46776.0,46669.25,46933.0,46819.25,46933.0,106.75,157.0,1.4707259953161593,46773.0,46669.25,2026-04-06 08:26:00,2026-04-06 10:46:00,-0.002218160049601292,-207.5,MYM,tradovate,1m,5,2.5,2026-04-06 04:26:00-04:00,2026-04-06 06:46:00-04:00,2026-04-06 04:26:00,2026-04-06 06:46:00,2026-04,2026-04,2026-04-06,2026-04-05,-103.75,-259.375,392.5,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4683.15,4668.340714285714,4733.3,4697.959285714285,4733.3,14.80928571428558,50.150000000000546,3.3863888486953844,4682.9,4682.9,2026-04-06 06:07:00,2026-04-06 15:15:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-04-06 02:07:00-04:00,2026-04-06 11:15:00-04:00,2026-04-06 02:07:00,2026-04-06 11:15:00,2026-04,2026-04,2026-04-06,2026-04-05,0.0,0.0,2507.5000000000273,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25173.25,25132.246428571427,25257.0,25214.253571428573,25257.0,41.003571428573196,83.75,2.0425050082744525,25175.0,25226.25,2026-04-08 08:20:00,2026-04-08 09:01:00,0.0020357497517378143,102.5,NQ,tradovate,1m,5,10.0,2026-04-08 04:20:00-04:00,2026-04-08 05:01:00-04:00,2026-04-08 04:20:00,2026-04-08 05:01:00,2026-04,2026-04,2026-04-08,2026-04-07,51.25,512.5,837.5,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25173.25,25132.246428571427,25257.0,25214.253571428573,25257.0,41.003571428573196,83.75,2.0425050082744525,25175.0,25175.0,2026-04-08 08:20:00,2026-04-08 12:21:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-04-08 04:20:00-04:00,2026-04-08 08:21:00-04:00,2026-04-08 04:20:00,2026-04-08 08:21:00,2026-04,2026-04,2026-04-08,2026-04-07,0.0,0.0,837.5,True,True,True,True
